province_id,province_name_en,province_name_ne,district_id,district_name_en,district_name_ne,local_level_id,local_level_name_en,local_level_name_ne,local_level_type_id,local_level_type_code,local_level_type_en,local_level_type_ne
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,228,Bideha,विदेह,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,224,Chhireshwarnath,क्षिरेश्वरनाथ,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,226,Dhanushadham,धनुषाधाम,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,225,Ganeshman Charnath,गणेशमान चारनाथ,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,234,Hansapur,हंसपुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,232,Kamala,कमला,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,229,Mithila,मिथिला,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,233,MithilaBihari,मिथिला बिहारी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,227,Nagarain,नगराइन,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,231,Sabaila,सबैला,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,230,Sahidnagar,शहीदनगर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,239,Aaurahi,औरही,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,236,Bateshwar,बटेश्वर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,240,Dhanauji,धनौजी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,235,Janaknandani,जनकनन्दिनी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,238,Lakshminya,लक्ष्मीनिया,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,20,Dhanusha,धनुषा,237,Mukhiyapatti Musharniya,मुखियापट्टी मुसहरमिया,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,259,Aaurahi,औरही,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,260,Balawa,बलवा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,261,Bardibas,बर्दिबास,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,262,Bhangaha,भँगाहा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,263,Gaushala,गौशाला,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,264,Jaleshor,जलेश्वर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,265,Loharpatti,लोहरपट्टी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,266,Manara Shiswa,मनरा शिसवा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,267,Matihani,मटिहानी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,268,Ramgopalpur,रामगोपालपुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,269,Ekdara,एकडारा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,270,Mahottari,महोत्तरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,271,Pipara,पिपरा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,272,Samsi,साम्सी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,22,Mahottari,महोत्तरी,273,Sonama,सोनमा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,138,Birgunj,बिरगंज,1,METROPOLITAN_CITY,Metropolitan City,महानगरपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,139,Bahudarmai,बहुदरमाई,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,140,Parsagadhi,पर्सागढी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,141,Pokhariya,पोखरिया,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,142,Bindabasini,बिन्दबासिनी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,144,Chhipaharmai,छिपहरमाई,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,143,Dhobini,धोबीनी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,145,Jagarnathpur,जगरनाथपुर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,146,Jirabhawani,जिरा भवानी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,147,Kalikamai,कालिकामाई,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,148,Pakaha Mainpur,पकाहा मैनपुर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,149,Paterwa Sugauli,पटेर्वा सुगौली,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,150,Sakhuwa Prasauni,सखुवा प्रसौनी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,15,Parsa,पर्सा,151,Thori,ठोरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,168,Baudhimai,बौधीमाई,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,169,Brindaban,बृन्दावन,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,170,Chandrapur,चन्द्रपुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,171,Dewahi Gonahi,देवाही गोनाही,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,172,Gadhimai,गढीमाई,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,174,Gaur,गौर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,175,Gujara,गुजरा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,173,Guruda,गरुडा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,176,Ishanath,ईशनाथ,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,177,Katahariya,कटहरिया,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,178,Madhav Narayan,माधव नारायण,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,179,Maulapur,मौलापुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,180,Paroha,परोहा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,181,Phatuwa Bijayapur,फतुवाबिजयपुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,182,Rajdevi,राजदेवी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,183,Rajpur,राजपुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,184,Durga Bhagwati,दुर्गा भगवती,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,17,Rautahat,रौतहट,185,Yamunamai,यमुनामाई,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,241,Bodebarsain,बोदेबरसाईन,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,242,Dakneshwori,डाक्नेश्वरी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,243,Hanumannagar Kankalini,हनुमाननगर कङ्‌कालिनी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,244,Kanchanrup,कञ्चनरुप,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,245,Khadak,खडक,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,249,Rajbiraj,राजविराज,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,247,Saptakoshi,सप्तकोशी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,246,Shambhunath,शम्भुनाथ,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,248,Surunga,सुरुङ्‍गा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,250,Agnisaira Krishnasavaran,अग्निसाइर कृष्णासरवन,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,251,Balan-Bihul,बलान-बिहुल,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,253,Bishnupur,बिष्णुपुर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,254,Chhinnamasta,छिन्नमस्ता,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,255,Mahadeva,महादेवा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,252,Rajgadh,राजगढ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,256,Rupani,रुपनी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,257,Tilathi Koiladi,तिलाठी कोईलाडी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,21,Saptari,सप्तरी,258,Tirhut,तिरहुत,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,186,Bagmati,बागमती,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,187,Balara,बलरा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,188,Barahathwa,बरहथवा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,189,Godaita,गोडैटा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,191,Haripur,हरिपुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,192,Haripurwa,हरिपुर्वा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,190,Hariwan,हरिवन,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,193,Ishowrpur,ईश्वरपुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,194,Kabilasi,कविलासी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,195,Lalbandi,लालबन्दी,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,196,Malangawa,मलंगवा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,197,Basbariya,बसबरीया,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,198,Bisnu,विष्णु,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,199,Brahampuri,ब्रह्मपुरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,200,Chakraghatta,चक्रघट्टा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,201,Chandranagar,चन्द्रनगर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,202,Dhankaul,धनकौल,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,203,Kaudena,कौडेना,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,204,Parsa,पर्सा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,18,Sarlahi,सर्लाही,205,Ramnagar,रामनगर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,207,Dhangadhimai,धनगढीमाई,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,209,Golbazar,गोलबजार,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,211,Kalyanpur,कल्याणपुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,212,Karjanha,कर्जन्हा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,206,Lahan,लहान,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,210,Mirchaiya,मिर्चैयाँ,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,208,Siraha,सिरहा,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,213,Sukhipur,सुखीपुर,3,MUNICIPALITY,Municipality,नगरपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,221,Arnama,अर्नमा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,215,Aurahi,औरही,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,217,Bariyarpatti,बरियारपट्टी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,214,Bhagwanpur,भगवानपुर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,216,Bishnupur,विष्णुपुर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,218,Lakshmipur Patari,लक्ष्मीपुर पतारी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,219,Naraha,नरहा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,222,Navarajpur,नवराजपुर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
2,Madhesh Province,मधेश प्रदेश,19,Siraha,सिराहा,220,SakhuwanankarKatti,सखुवानान्कारकट्टी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,23,Bhaktapur,भक्तपुर,274,Bhaktapur,भक्तपुर,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,23,Bhaktapur,भक्तपुर,275,Changunarayan,चाँगुनारायण,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,23,Bhaktapur,भक्तपुर,277,Madhyapur Thimi,मध्यपुर थिमी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,23,Bhaktapur,भक्तपुर,276,Suryabinayak,सूर्यविनायक,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,24,Chitwan,चितवन,278,Bharatpur,भरतपुर,1,METROPOLITAN_CITY,Metropolitan City,महानगरपालिका
3,Bagmati Province,बागमती प्रदेश,24,Chitwan,चितवन,279,Kalika,कालिका,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,24,Chitwan,चितवन,280,Khairhani,खैरहनी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,24,Chitwan,चितवन,281,Madi,माडी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,24,Chitwan,चितवन,283,Rapti,राप्ती,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,24,Chitwan,चितवन,282,Ratnagar,रत्ननगर,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,24,Chitwan,चितवन,284,Ichchhakamana,इच्छाकामना,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,285,Dhunibeshi,धुनीबेंशी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,286,Nilkantha,निलकण्ठ,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,294,Benighat Rorang,बेनीघाट रोराङ्ग,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,288,Gajuri,गजुरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,289,Galchhi,गल्छी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,290,Gangajamuna,गङ्गाजमुना,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,291,Jwalamukhi,ज्वालामूखी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,287,Khaniyabas,खनियाबास,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,293,Netrawati Dabjong,नेत्रावती डबजोङ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,295,Rubi Valley,रुवी भ्याली,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,296,Siddhalek,सिद्धलेक,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,292,Thakre,थाक्रे,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,25,Dhading,धादिंङ्ग,297,Tripurasundari,त्रिपुरासुन्दरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,26,Dolakha,दोलखा,298,Bhimeswor,भिमेश्वर,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,26,Dolakha,दोलखा,299,Jiri,जिरी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,26,Dolakha,दोलखा,304,Baiteshowr,वैतेश्वर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,26,Dolakha,दोलखा,302,Bigu,विगु,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,26,Dolakha,दोलखा,303,Gaurishankar,गौरीशङ्कर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,26,Dolakha,दोलखा,300,Kalinchok,कालिन्चोक,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,26,Dolakha,दोलखा,301,Melung,मेलुङ्ग,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,26,Dolakha,दोलखा,305,Sailung,शैलुङ्ग,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,26,Dolakha,दोलखा,306,Tamakoshi,तामाकोशी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,27,Kathmandu,काठमाडौँ,307,Kathmandu,काठमाण्डौं,1,METROPOLITAN_CITY,Metropolitan City,महानगरपालिका
3,Bagmati Province,बागमती प्रदेश,27,Kathmandu,काठमाडौँ,316,Budhalikantha,बुढानिलकण्ठ,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,27,Kathmandu,काठमाडौँ,311,Chandragiri,चन्द्रागिरी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,27,Kathmandu,काठमाडौँ,314,Dakshinkali,दक्षिणकाली,3,MUNICIPALITY,Municipality,नगरपालिका
